video_id,title,duration,date,playlist_name,dict_sentiment,best_date,view_count,like_count,sentimentr_score,finbert_score,ollama_score
EyGnj8X__94,"Trump Wants Lower Oil Prices, $1T Saudi Investments | Horizons Middle East & Africa 01/24/2025",5117.084,NA,"Horizons Middle East, Africa",-0.161290322580645,2025-01-24T09:27:05Z,2673,23,0.0771730495975808,0.438191160559654,0.45
EzVNWawfv6o,"Fed Hold Rates for Sixth Time, Novo Nordisk Quadruples Numbers | Bloomberg Markets Today 05/02",5417.079,NA,The Opening Trade,-0.335195530726257,2024-05-02T13:25:34Z,6021,41,0.0969073971216488,0.488031193614006,0.2
F-aF2a7QPXg,Fed Speak | Bloomberg Surveillance 10/19/2023,8718.71799999968,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.635443037974683,2023-10-19T16:51:02Z,18270,117,0.0185904593380314,0.684079173952341,0.2
F-jxVqzcMLg,"US Authorities Considering Breaking Up Google, UBS Delivers on Earnings | The Opening Trade 08/14",5896.61199999984,NA,The Opening Trade,-0.301694915254237,2024-08-14T14:01:33Z,2472,20,0.0490786066316626,0.282466426491737,0.7
F0pT39nzzJU,Bloomberg Open Interest 12/20/2024,5191.66699999986,NA,Bloomberg Open Interest,-0.37979094076655,2024-12-20T18:33:10Z,6625,66,0.0408066541100384,0.227156199514866,-0.4
F2CmdFzQF60,French Election Twist Disturbs Risk Assets | Bloomberg: The Asia Trade 7/8/2024,5223.101,NA,The Asia Trade,-0.331306990881459,2024-07-08T04:57:30Z,54194,94,0.0733478189444433,0.404125452041626,0.2
F3t4mZcurKs,"Fed Cut Countdown | Bloomberg Surveillance | September 18, 2024",18537.16,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.431372549019608,2024-09-18T17:21:23Z,5673,22,0.184997304946667,0.834400452673435,0.2
F6Ne79U_8FE,The Fed Decides: Bloomberg Surveillance 03/20/2024,7507.91500000001,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.372759856630824,2024-03-20T23:02:39Z,17416,90,0.0546246673201184,0.749604173004627,0.2
F8y8fG7ixQ8,"Traders Brace for BOJ Hike, Trump Wants Fed to Cut | Bloomberg: The Asia Trade 1/24/25",5152.11999999999,NA,The Asia Trade,-0.269736842105263,2025-01-24T03:40:26Z,5060,49,0.100759778222438,-0.0270416289567947,0.4
F9mlDhPv9wg,Nasdaq Falls 1% as Nvidia Hit Before Before Earnings | Bloomberg: The Close 8/26/2024,5426.60299999985,NA,Bloomberg The Close (Full Shows),-0.412213740458015,2024-08-26T22:24:34Z,13550,114,0.0484664634794388,0.104051895439625,0.2
FE1wW4WZVfY,'Bloomberg Surveillance Simulcast' (05/18/23),8890.78299999969,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.467625899280576,2023-05-18T20:02:25Z,26854,111,0.0238188869069374,0.645595915615559,0.1
FEeSeFP1CH4,Alibaba Surges As AI Euphoria Goes Global | Bloomberg: The Asia Trade 2/21/25,5237.147,NA,The Asia Trade,-0.129824561403509,2025-02-21T04:14:29Z,11526,139,0.0798942967688211,0.332481190562248,0.2
FF9TwnvF5TI,Bloomberg Surveillance 08/13/2024,8725.6389999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.562616822429907,2024-08-13T15:52:24Z,23016,122,0.022006428963839,0.0787895582616329,0.2
FFsY68N4wXQ,"Le Pen Wins Round 1, Biden Stays in Race | The Opening Trade (07/01/2024)",5679.55399999983,NA,The Opening Trade,-0.304,2024-07-01T14:11:17Z,10050,38,0.0451033473117235,0.0826927721500397,0.4
FIMM6RIfZ3o,Bloomberg Surveillance 10/01/2024,8744.7679999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.480412371134021,2024-10-01T14:48:24Z,24727,130,0.0117512705522218,0.330965392291546,0.2
FJt0595zdbU,"China Stocks' Best Trading Day Since 2008, Israel Hits Central Beirut | The Opening Trade 09/30",5638.97199999987,NA,The Opening Trade,-0.423423423423423,2024-09-30T13:20:23Z,3151,24,0.0277653933057685,0.347110226750374,0.2
FLy0q9oSh9g,Bloomberg Surveillance 08/05/2024,8434.738,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.634349030470914,2024-08-05T17:00:08Z,57496,241,0.0378845344806117,0.0645046150311828,-0.7
FMH-bASZ5Gg,Asia Stocks Gain Off the Back of US Jobs Report | Bloomberg: The Asia Trade 10/7/24,5451.0139999999,NA,The Asia Trade,-0.295774647887324,2024-10-07T03:48:33Z,7484,108,0.0324522364893602,0.306013599038124,0.5
FMJdmT-jLC4,Stock Rally Sputters | Bloomberg Open Interest 04/08/2025,4951.97,NA,Bloomberg Open Interest,-0.439716312056738,2025-04-08T17:54:42Z,8136,65,0.0645552867325385,0.0117271468043327,0.2
FMi64flbIIo,Trump to Designate Crypto as National Priority | The Opening Trade: 01/17/2025,11266.619,NA,The Opening Trade,-0.41358024691358,2025-01-17T11:07:28Z,7064,62,0.170163045478169,0.0812891069799662,0.2
FOAjJiF8S7g,Bloomberg Open Interest 10/15/2024,4936.721,NA,Bloomberg Open Interest,-0.232876712328767,2024-10-15T16:52:08Z,2347,30,0.101905307324318,-0.381648778915405,0.7
FPTpp_cg7Qw,Fed Fallout | Bloomberg Surveillance 06/13/2024,8792.65099999967,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.340380549682875,2024-06-13T16:02:53Z,24392,189,0.0400007842237393,0.651418589055538,0.5
FPY3OLQc8s0,Japanese Stocks Rebound & Google Loses DOJ Antitrust Suit Over Search | The Opening Trade 08/06,5656.69899999982,NA,The Opening Trade,-0.440514469453376,2024-08-06T13:33:27Z,9473,76,0.0360197834622356,0.762122631072998,0.2
FQg0JscaBg0,S&P 500's Win Streak to Face September Test | Bloomberg: The Close 08/30/2024,5386.66099999984,NA,Bloomberg The Close (Full Shows),-0.394230769230769,2024-08-30T22:52:08Z,18416,162,0.050123720027515,-0.708203662186861,0.5
FR2VTyk2FOM,What Will Powell Say? | Bloomberg Surveillance 8/23/2022,7616.236,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.465217391304348,2022-08-23T17:41:14Z,91610,318,0.0460170433895329,0.647235069423914,-0.6
FTwtaiEg2cc,Bloomberg Open Interest 07/30/2024,4990.869,NA,Bloomberg Open Interest,-0.375,2024-07-30T18:40:11Z,5423,40,0.114390685691876,-0.0617689788341522,0.2
FUkIORbmOs8,Bloomberg Open Interest 0/05/2024,5068.07999999999,NA,Bloomberg Open Interest,-0.528662420382166,2024-08-05T20:27:46Z,9560,63,0.0863022235203646,0.0285057574510574,-0.7
FUxKifVKvr4,IDF Says Beirut Strike Killed Hezbollah's Media Chief | Horizons Middle East & Africa 11/18/2024,4920.638,NA,"Horizons Middle East, Africa",-0.238095238095238,2024-11-18T08:22:23Z,4654,36,0.0963270773512601,-0.29315747320652,0.2
FXQ4_i5A7ek,Fed Decision | Bloomberg Surveillance 05/01/23,8513.98599999972,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.541176470588235,2023-05-01T17:52:44Z,21952,113,0.0257544942735841,0.795896328985691,0.2
FXi-d9o-Amg,"Bitcoin Plunges, China Blasts Trump’s ‘Two-Faced Acts’ | Opening Trade 03/07",5566.65599999982,NA,The Opening Trade,-0.191011235955056,2025-03-07T12:39:48Z,7856,82,0.0549228379493117,0.757386535406113,0.2
FcdQbLTBDKc,Wilson is a Bear | Bloomberg Surveillance 05/26/23,17231.992,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.374749498997996,2023-05-26T22:01:30Z,29306,126,0.121682691804516,0.853597708046436,0.7
Fce8zdih1os,CPI DAY | Bloomberg Surveillance 05/15/2024,17461.418,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.401869158878505,2024-05-15T16:10:54Z,29345,159,0.145735090171416,0.619323305785656,0.4
FeU7JaObqiU,Nvidia Regains Ground | Bloomberg: The Asia Trade 6/26/2024,5232.308,NA,The Asia Trade,-0.124600638977636,2024-06-26T04:39:10Z,2356,27,0.101112952750953,-0.391157686710358,0.4
Fei5yoHPEhs,Stocks Rise as Buyers Scoop Up Bargains After Rout | Bloomberg: The Close 9/09/2024,5732.46899999983,NA,Bloomberg The Close (Full Shows),-0.183206106870229,2024-09-09T22:56:54Z,9494,101,0.0591915367890964,0.652579411864281,0.45
FhUcuCU_9Js,Bloomberg Surveillance 04/02/2024,8706.68999999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.533180778032037,2024-04-02T16:26:35Z,35354,196,0.0280745798474142,0.620532058179379,0.5
FirSJtypJFk,S&P Drops as Mideast Fears | Bloomberg: The Close 10/07/2024,5412.58099999985,NA,Bloomberg The Close (Full Shows),-0.390977443609023,2024-10-07T22:39:18Z,8223,99,0.0364422568033228,0.207793869078159,-0.4
Fl2xLzGEy7A,Trump Picks Vance as VP; China Stocks Sink | Bloomberg: The China Show 7/16/2024,5058.85899999999,NA,Bloomberg The China Show,-0.276595744680851,2024-07-16T06:20:19Z,42747,159,0.0986150454873239,0.60155114531517,0.2
FntRKJgpVVc,Bloomberg Surveillance 04/25/2025,8586.66999999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.41280353200883,2025-04-25T16:32:21Z,15416,171,0.0380212015379085,0.61959582567215,0.2
FqjPTnfCmdc,Stocks Rebound Fizzles as Trump Goes on Offensive | Bloomberg: The Close 04/17/2025,6022.4799999998,NA,Bloomberg The Close (Full Shows),-0.294117647058824,2025-04-17T22:36:45Z,28625,270,0.0644671278171892,0.01558967679739,0.2
FvtDX2eCT9M,China To Cut Rates on $5T of Mortgages | Bloomberg: The China Show 9/13/2024,5202.929,NA,Bloomberg The China Show,-0.443708609271523,2024-09-13T04:44:27Z,8201,83,0.104842580397946,-6.11007213592529e-4,0.4
Fxb0KUr1Abg,"US Inflation Tops Forecasts | Bloomberg Surveillance | February 12, 2025",19709.169,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.398663697104677,2025-02-12T18:38:33Z,3142,43,0.169415707067739,0.847739275544882,0.2
FynZJV12kfU,Stocks Hit Record High on Israel Cease-Fire Deal | Bloomberg: The Close 11/26/2024,6303.3469999998,NA,Bloomberg The Close (Full Shows),-0.444444444444444,2024-11-27T00:21:33Z,8243,77,0.0484626171840335,0.0627934336662292,0.2
G-kqdVRcgjU,Bloomberg Open Interest 10/24/2024,5040.884,NA,Bloomberg Open Interest,-0.162790697674419,2024-10-24T17:30:20Z,1448,22,0.101430800955598,-0.698767296969891,0.7
G-oXlG42mIo,Chinese Stocks in Hong Kong Resume Rally| Bloomberg: The China Show 10/4/2024,5421.57099999983,NA,Bloomberg The China Show,-0.356643356643357,2024-10-04T04:39:37Z,16212,177,0.0373800468762067,0.136792182922363,0.2
G17Nnf55mTA,"Porsche Stock Spirals, Amazon Fights to Fill AI Demand | The Opening Trade 02/07",5664.54799999982,NA,The Opening Trade,-0.186813186813187,2025-02-07T13:30:35Z,3966,46,0.049127988237636,0.519635230302811,0.2
G18Gij_yzvI,Wall Street Puts Rally on Hold Before Fed Meeting | Bloomberg: The Close 12/12/2024,5699.44199999983,NA,Bloomberg The Close (Full Shows),-0.136186770428016,2024-12-12T23:40:41Z,12780,109,0.0697942722153162,0.0506969429552555,-0.4
G3TZKEy9x_M,Bloomberg Surveillance 03/13/2024,8747.7169999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.530434782608696,2024-03-13T15:53:48Z,36059,178,0.0256921130777834,0.712878342717886,0.2
G4ogLXQCTgQ,"India's Election Impact | Bloomberg Surveillance | June 4, 2024",19662.081,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.401330376940133,2024-06-04T20:16:31Z,6927,44,0.199403143423331,0.781433343887329,-0.4
G5X-QV3F_cY,Bloomberg Markets: The Close 01/29/2024,5182.277,NA,Bloomberg The Close (Full Shows),-0.233082706766917,2024-01-30T01:04:04Z,19729,117,0.111679419982204,0.175248458981514,0.2
G6gKPAUA6MA,Third Week of Highs | Bloomberg Markets: The Close 05/10/2024,5171.067,NA,Bloomberg The Close (Full Shows),-0.189189189189189,2024-05-10T23:09:04Z,10955,115,0.120451891883665,0.241720631718636,0.1
G7VMg-9PnDE,Turkey Arrests Istanbul Mayor; Israel Moves to Oust AG | Horizons Middle East & Africa 03/24/2025,5141.699,NA,"Horizons Middle East, Africa",-0.557575757575758,2025-03-24T10:08:52Z,8608,48,0.0421430246975901,-0.227581381797791,0.5
G8azlXNAYT8,Bloomberg Open Interest 11/20/2024,5203.53299999985,NA,Bloomberg Open Interest,-0.262626262626263,2024-11-20T19:17:34Z,4560,41,0.0305479073735935,0.241042003035545,0.2
GCCEBhDiLIM,'Bloomberg Surveillance Simulcast' Full Show 8/15/2022,7643.54899999998,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.536534446764092,2022-08-15T18:22:52Z,79420,239,0.0391389047529092,0.768909528851509,-0.7
GGzXp5dnu_E,Bloomberg Surveillance 12/20/2024,8273.84999999971,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.528662420382166,2024-12-20T16:36:11Z,28532,146,0.0181505673979957,0.420899614691734,0.2
GJEqbNBAq_s,Asian Shares Advance After Trump Delays Tariffs | Bloomberg: The Asia Trade 2/4/25,5261.778,NA,The Asia Trade,-0.367021276595745,2025-02-04T02:50:00Z,7636,102,0.0750804575064159,-0.227937519550323,0.4
GJMimd-Yh4Q,Asian Stocks Rise as US Data Stoke Rate Cut Bets | Bloomberg: The Asia Trade 12/23/24,5437.83899999989,NA,The Asia Trade,-0.503759398496241,2024-12-23T04:11:22Z,6145,65,0.0259275624894778,-0.196586176753044,0.2
GK3bvUYSXlM,Korea Surprises With Rate Cut Amid Trade Risks | Bloomberg: The Asia Trade 11/28/24,5300.774,NA,The Asia Trade,-0.593123209169054,2024-11-28T03:16:46Z,6128,80,0.0686236707305306,0.0492632687091827,0.2
GKCGvalAtqk,Market Obliteration Day | Bloomberg Open Interest 04/04/2025,5339.182,NA,Bloomberg Open Interest,-0.666666666666667,2025-04-04T18:30:59Z,7777,95,0.0752012028789651,0.328290782868862,-0.7
GKLiynTJ5sU,Stocks Halt Rebound as Oil Hits $80 | Bloomberg: The Close 8/12/2024,5399.54899999984,NA,Bloomberg The Close (Full Shows),-0.485714285714286,2024-08-12T23:20:10Z,14641,127,0.045117337579635,0.113139841705561,0.2
GNVdZh6vPgg,China Stock Rally Faces Earnings Test | Bloomberg: The China Show 3/19/2025,5488.69999999986,NA,Bloomberg The China Show,-0.304721030042918,2025-03-19T05:16:39Z,6214,70,0.0516160438172103,-0.00110957026481628,0.5
GRY2rmuiVAE,Investors Await Xi Jinping's Stimulus Plan |Bloomberg: The China Show 3/3/2025,5427.19099999993,NA,Bloomberg The China Show,-0.333333333333333,2025-03-03T05:59:02Z,9815,107,0.0483522368425435,0.0399829223752022,0.2
GW1HUDuSuOI,CPI Coming In Hot | Bloomberg Markets: The Close 4/10/2024,5163.825,NA,Bloomberg The Close (Full Shows),-0.358885017421603,2024-04-10T23:07:22Z,11727,134,0.0854808425923232,-0.235210791230202,-0.7
GXBj7IbzEMM,Will China's Central Bank Soon Trade Government Bonds? | Bloomberg: The China Show 6/19/2024,5180.29600000001,NA,Bloomberg The China Show,-0.0921985815602837,2024-06-19T06:00:53Z,7503,70,0.11250315438901,-0.304625421762466,0.5
GXyWJOcGZ5w,"US Jobs Stay Strong | Bloomberg Surveillance | January 10, 2025",18600.422,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.394736842105263,2025-01-10T18:35:38Z,4855,41,0.153084765393663,0.385007306933403,0.2
G_zYG1vlldc,"Risk on for Markets, BYD vs Tesla | Bloomberg Open Interest",4965.508,NA,Bloomberg Open Interest,-0.1284046692607,2025-03-24T18:10:54Z,2314,31,0.0975031948495408,-0.309326946735382,0.7
Ga351zOSMyU,Bloomberg Open Interest 08/21/2024,5308.53,NA,Bloomberg Open Interest,-0.424148606811146,2024-08-21T19:20:08Z,12967,80,0.0787905496743151,0.120818804949522,0.35
GfLBSdJuynM,"Macron's Election Gamble, Fed Largely Expect to Hold Rates| Markets Today 06/12/24",5710.70599999984,NA,The Opening Trade,-0.4,2024-06-12T11:59:24Z,14372,50,0.0320052986204239,0.764773637056351,0.2
GfQCSqVWgQ8,What's Next for Fed? Jobs Day! | Bloomberg Surveillance 8/30/2022,7412.47899999998,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.574193548387097,2022-08-30T17:41:26Z,22506,100,0.0525986127480118,0.710675776004791,0.4
Gg53VqHey3M,China Stocks Rise After Fed Move; EVs Gain Amid EU Tariffs | Bloomberg: The China Show 6/13/2024,5103.871,NA,Bloomberg The China Show,-0.258426966292135,2024-06-13T06:09:08Z,4100,42,0.104709989388934,0.260751649737358,0.5
GjoFRsUQW2I,"Disinflation Signals | Bloomberg Surveillance | August 14, 2024",17818.404,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.509594882729211,2024-08-14T18:07:06Z,7875,37,0.167110474725737,0.833283085376024,0.2
GjyZxbOYTIA,Ukraine Says Russian Army Started Fire at Occupied Nuclear Plant | The Opening Trade 08/12,5700.56699999983,NA,The Opening Trade,-0.490322580645161,2024-08-12T12:52:28Z,10072,58,0.0354221613886967,0.692639783024788,0.4
GmukTlkyXes,Bloomberg Surveillance 04/10/2024,8692.70799999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.395652173913043,2024-04-10T15:36:32Z,25520,160,0.0231677186105492,0.740899257361889,0.2
Go1lwTlaBgk,China Stock Selloff Deepens | Bloomberg: The China Show 9/10/2024,5103.51500000001,NA,Bloomberg The China Show,-0.275590551181102,2024-09-10T04:50:49Z,10962,109,0.0909021927096812,-0.320535317063332,0.2
GogevFWGpmE,S&P 500 Struggles to Extend Post-Election Advance | Bloomberg: The Close 11/13/2024,5135.05199999992,NA,Bloomberg The Close (Full Shows),-0.240506329113924,2024-11-13T23:40:46Z,13336,104,0.0601308045249387,0.0742094814777374,0.2
GrpwrdYq7jY,Ukraine Said to Kill Russian General Kirillov in Moscow Explosion | The Opening Trade 12/17,5618.65099999985,NA,The Opening Trade,-0.510344827586207,2024-12-17T12:46:41Z,9307,94,0.015149789216678,0.13757286965847,0.2
GyxqVwZ-SLQ,US Scraps Bounty on Syria's Al-Sharaa | Horizons Middle East & Africa 12/23/2024,5140.10600000001,NA,"Horizons Middle East, Africa",-0.392550143266476,2024-12-23T09:22:52Z,1301,22,0.0520114089085975,0.0202900171279907,0.4
H-UVwl2jTeQ,Bloomberg: The Asia Trade 08/06/2024,5519.75199999987,NA,The Asia Trade,-0.342857142857143,2024-08-06T13:13:37Z,4389,34,0.0248553481719889,0.429171852767467,0.2
H-YMF74_Rlg,Bloomberg Open Interest 10/22/2024,5685.45899999999,NA,Bloomberg Open Interest,-0.267515923566879,2024-10-22T17:09:32Z,3632,29,0.0873736020322001,0.379561990499496,0.2
H11LWvRufyw,Bolder Chinese Stimulus Spurs Stock Rally | Bloomberg: The Asia Trade 12/10/24,5180.428,NA,The Asia Trade,-0.404255319148936,2024-12-10T05:29:05Z,2397,25,0.0680617610308959,0.0517723858356476,0.4
H1OUg85cMoQ,Bloomberg Surveillance 01/17/2025,8579.69899999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.382830626450116,2025-01-17T17:16:13Z,23170,136,0.0370764585721551,0.457445383071899,0.2
H54v3RRbX-g,China GDP Disappoints; Biden Urges Unity After Trump Shooting | Bloomberg: The China Show 7/15/2024,5150.73199999999,NA,Bloomberg The China Show,-0.357142857142857,2024-07-15T06:21:15Z,50574,291,0.0813500209195226,0.623308032751083,0.2
H65pJKsP_Fs,Fed in Focus for Week | Bloomberg Surveillance 03/18/2024,8746.84499999972,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.371428571428571,2024-03-18T16:15:07Z,39632,223,0.0335624230013723,0.761250380426645,0.2
H6jHPgaHoHs,"Tragedy in the Sky | Bloomberg Surveillance | January 30, 2025",20589.476,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.540481400437637,2025-01-30T18:19:45Z,3084,21,0.109227821547018,0.878358263522387,0.1
HAe7NwnkVhk,Nvidia Market Cap Over $3 Trillion | Bloomberg Markets: The Close 6/05/2024,5355.52399999987,NA,Bloomberg The Close (Full Shows),-0.290322580645161,2024-06-05T23:26:57Z,13642,126,0.0542989426581603,0.341172903776169,0.7
HDSbH9EhTrE,"Tech Selloff, Chipmaker Weakness Drags Asian Stocks | Bloomberg: The Asia Trade 10/16/24",5200.07999999999,NA,The Asia Trade,-0.315315315315315,2024-10-16T03:47:20Z,8278,110,0.0740759414408313,-0.0198598057031631,0.2
HE18oQUAnVU,"Trade War, USPS Parcel Suspension Pressure China Markets | Bloomberg: The China Show 2/5/2025",5510.66599999985,NA,Bloomberg The China Show,-0.254098360655738,2025-02-05T05:30:01Z,14802,158,0.0490597299994725,0.363532498478889,0.2
HEPdpWakbSg,Bloomberg Open Interest 07/15/2024,4997.50800000001,NA,Bloomberg Open Interest,-0.325396825396825,2024-07-15T18:33:12Z,6331,42,0.1097136423361,0.34970411658287,0.5
HGusMs6VmYc,"US CPI Watch, QEF Enters Day 2 | Bloomberg Markets Today 05/15",5578.80300000001,NA,The Opening Trade,-0.172413793103448,2024-05-15T11:54:26Z,5941,27,0.0983653541114107,0.508009240031242,0.7
HJaLE6MVpZw,Dreaming of a Fed Cut | Bloomberg Surveillance 11/07/2023,8726.99999999973,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.334894613583138,2023-11-07T18:44:46Z,20448,120,0.0268190432639443,0.745564721524715,0.2
HJdHIYPMCEs,China Stock Traders Get Central Bank Boost | Bloomberg: The China Show 10/18/2024,5163.87,NA,Bloomberg The China Show,-0.291139240506329,2024-10-18T05:59:41Z,12037,104,0.112331541744604,-0.52166260778904,0.4
HLoa80G3bIk,Powell Sparks Rally | Bloomberg Surveillance 12/01/2022,7521.839,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.532091097308489,2022-12-01T17:48:44Z,32794,125,0.0494714935801035,0.691373258829117,0.2
HMXD7y1ZGYQ,Stock Bulls Fuel Best Winning Run Since March 2022 | Bloomberg: The Close 04/29/2025,5880.3139999998,NA,Bloomberg The Close (Full Shows),-0.338028169014085,2025-04-29T23:55:40Z,8587,90,0.0554405724894433,0.0142863839864731,-0.5
